Delta,Theta,Alpha,Beta,Gamma
2.524926607850412,2.11216824157417,1.9405493038137083,1.5282254172507546,1.167057906612509
2.537328973992912,2.089860449265123,1.8031909658538192,1.45147145434478,0.9686251295186331
2.403407391315153,2.2595014402296805,1.8731550368466348,1.537039827098326,1.1963589045593952
2.365167851400294,2.1687978205450227,1.8332658124065022,1.483476073513251,1.2958125765779847
2.4341760073560823,1.7752459634085032,1.6672010388859202,1.315241855917201,1.0933687123161875
2.483698296148874,2.1048380664273028,1.9385624236691807,1.5036004537692556,1.0602883277160915
2.499752775168701,2.302406887272987,2.041003957266149,1.671961671944002,1.140122197911561
2.3318087791423383,2.3481927923726653,2.03159095972518,1.6864549191384446,1.1893417050866582
2.216616067019733,2.3988983168501075,2.0061438654453965,1.6072355129938278,1.1786351764731469
2.3854759541258366,2.325412343976821,2.009926010784833,1.6290243981854315,1.2222685317343418
2.450866891102691,2.26469770202344,1.985337583495321,1.6276054971260945,1.2297440529096804
2.4984582259921235,2.137717042114768,1.9754775743406676,1.5015367787150233,1.0639626828013597
2.4292021643478927,1.8905522850088294,1.6763139332640886,1.2365461743977102,0.7364213199720375
2.4589215148342296,2.2370696378575983,1.5295925279143812,1.4112038386262467,0.7654553189620483
2.429577042606802,2.3060653860618285,1.6761969483008161,1.555890139006367,0.9109719887101133
2.594833026095938,2.149812914503344,1.8317396805588582,1.555828079185313,1.11329111726322
2.5130673696513375,2.041295529737913,1.8612315907922543,1.6012268396950382,1.316167805227042
2.484795009654147,2.0343552470654407,1.7955718539177543,1.7924006748570436,1.4318312409897898
2.4732228308228232,2.341922759865974,1.7794961567103087,1.8048597200254182,1.322859924167771
2.3713014138162674,2.433139091450528,1.963398837873035,1.6228933243677959,0.9321035907473713
2.5886305375750296,2.2312188510849387,1.9310404211452212,1.4709913364197928,0.6832004418646628
2.6070690408834043,2.1168042272059613,1.8745420728740605,1.416740039264539,0.9341182904989626
2.60500711565917,2.1201289842060316,1.8604694812294091,1.4948931468815003,1.1762331141877067
2.5559585662263733,2.116211318853496,1.7602025550260187,1.4398701639862743,1.1252520746960841
2.4979801843652694,2.2498238899204694,1.8693900030001096,1.4220999022191816,1.1266261421725217
2.4546313747422457,2.284619733144702,1.8045000898885686,1.3912947291651623,1.2710925733624219
2.452423157886412,2.0545229137347176,1.52633903758963,1.1714847366139214,1.1170731700478302
2.1710584221221043,1.956102798423637,1.1652328828125116,1.2846605568957157,1.115108944093349
2.1154060723285157,2.015482845811704,1.488113427638001,1.3874797108227774,1.2197752426029018
1.7163781721949107,1.845786803866056,1.5251305025794153,1.4110116184607844,1.1898215395520948
1.7130106349714775,1.7585223086785549,1.683145353302118,1.45644237732943,1.1957051508711964
1.6880164509434734,1.9968107402590702,1.7753925881531536,1.5240886596739684,1.0826416744944982
1.8575770681211194,2.126047582274372,1.71983548073618,1.5080079078741389,0.8720187969460547
2.005764835283139,2.0251963664385593,1.680435053564539,1.3066878104834325,0.8509313491582462
1.793904852730678,1.9037847508517127,1.7708506514793132,1.2848005416234294,1.1243487793313007
2.346257598308724,1.988500791586708,1.653532167219659,1.2872324219533966,1.2491673711624365
2.4129184570664384,1.8737853824644695,1.6718527247139827,1.2104064143974966,1.1282905951927238
2.324333864730682,1.600542138022295,1.5975358038882386,1.0070226458567504,0.6960025672355653
2.313473644262414,1.4690502385275352,1.3162001726343295,0.5781139964151861,0.2325314631311896
2.498544286854944,1.9474767834368651,1.5887484938361078,0.9027673605522528,0.39586878379886886
2.591273689125326,2.0441360546988476,1.6771035543474708,1.016185350960752,0.622595788499851
2.569879098183804,1.8959210586020503,1.5182823113982906,1.1795730426908917,1.0646851408479985
2.5728231057538027,1.9238712990520634,1.723655096291361,1.395272890275252,1.172507418272591
2.5180750670024143,2.113865584782056,1.8484688333765682,1.509243245856708,1.1369569434134774
2.3196466090427097,2.338393949844596,1.8417426631716283,1.512437572968059,1.1068615716638077
2.139037680062949,2.332040141307091,1.781329155578272,1.475031063322793,1.147231017530312
2.2035510925902173,2.1396083278596816,1.7134618850017762,1.3943555426441951,1.1801674454331788
2.419146253290696,1.9161434558206014,1.5615474460923282,1.2029712964920147,1.0148424053310299
2.3575877917403982,2.0357946747734146,1.5011149988470127,1.1323935266032203,0.7418762911741646
2.402611387738724,2.105958928776034,1.5555898181896024,1.2019650318552304,0.6445335414796999
2.4422182983535565,1.9091754952629676,1.7829846635145223,1.448928951284744,1.1022045854492546
2.4860674779902197,1.9247906157516779,2.008397852194806,1.669128888047518,1.404096001057621
2.56884608759202,2.1277930196262496,2.061502373731786,1.6814444348910487,1.4212539987837824
2.4334652381045654,2.0626219583086005,2.0611592071545117,1.5815645245184633,1.1795410095393026
2.5919377288479106,2.0722901172524915,1.9807898493895943,1.5051409373921885,0.8918720728483361
2.560297551728661,2.1056678937672224,1.8779447461945484,1.4661036299181223,0.8923649314241014
2.6094127549333415,2.0720827201642065,1.8691504908575463,1.4361013628962556,0.7857264769767077
2.515179108339916,1.9842453322775515,1.8243766817051605,1.4211953164150422,0.8799375825442785
2.5007766169136776,1.9321560723400384,1.8510742077090465,1.5022759017567364,1.1477473052139233
2.464262889958061,2.312422520102435,1.980775577617893,1.6147849475096407,1.2974876273872924
2.4048599619127042,2.451605094750227,2.001558558575791,1.6236491413247731,1.3148395391745593
2.400465213986027,2.3463823705814337,1.982352546235248,1.4764604116193334,1.2833756936671428
2.47577376980758,2.1642115757683555,1.8309072046343182,1.3013028007413865,1.2575693848639167
2.5943895109725648,2.1544749199013364,1.74963410403276,1.226905961897305,1.1835296053886744
2.5261885076646156,2.336306167868753,1.8364962604439328,1.3919946800877143,1.023393679403846
2.4288304658476494,2.3295672015221895,1.9611239105148912,1.3688046132027152,1.0051279570590157
2.54563907799719,2.0795172499766355,1.8569555184809314,1.2204893935931498,0.8886621367020829
2.517633563638693,2.088782611349692,1.792061259468502,1.3608484295103611,1.0584946856466235
2.6296072112345437,2.103729409730492,1.720917431271538,1.34625480976561,1.196101664876539
2.4666878652872612,2.0867110826153876,1.5727899838038282,1.2675897710577386,1.2428005917248208
2.585722525546534,2.078899048353609,1.5702543654742303,1.143732510095495,1.0687079192879732
2.5480432687222585,2.1660364801615395,1.8217439655983663,1.2459033342377281,0.8486445915894527
2.429115536957187,2.2955562241308956,2.037440366879639,1.4077493640345318,0.8503478193045027
2.2696339661179628,2.2381719170625973,1.995984476633375,1.3617935879072023,0.8660070709674128
2.2104915257022015,2.231026932227637,1.9315007468256928,1.3195174693860319,1.0567538238576404
2.196796324528281,2.3062476410976522,1.9445059392536157,1.454295360762831,1.2334941345806636
2.40968059963548,2.2991207547979653,1.9931118030432649,1.606536369011591,1.3912802005463392
2.465650005535826,2.30058605811954,1.95250570924683,1.6206072785859889,1.347183564930036
2.50468458250624,1.9986028694268188,1.8842386837522704,1.4603573450673064,1.1435871708026795
2.312797212647339,2.0046252827525923,2.0894630157053227,1.496157911403878,1.1616593277208644
2.2096038176494153,2.1081339966839163,2.2479016760685413,1.664053443567559,1.2219836754010747
2.336113251793603,2.2877928633000777,2.127310219551522,1.7125071239128111,1.322257138428302
2.419650712261223,2.2197573447770624,1.8004598852963705,1.631700530860905,1.2624575744018245
2.476050922077422,2.1674854710507763,1.7111121717856448,1.6428457799317588,1.2843844659368602
2.3620062492902028,2.2375206928383413,1.8874582436341152,1.8073366997435154,1.4423666063883804
2.504823071231786,2.162250292548529,1.7779418966532896,1.7264017231778999,1.4052408206304408
2.4394096282013984,2.368954332688654,1.6815943978133925,1.5994805377733972,1.3198084600023332
2.516100695846635,2.308803346181187,1.7405887666772626,1.5772639985661052,1.1916785086953137
2.550171987640966,2.1789344901814367,1.9191260037639781,1.6753485963327917,1.2298422311958435
2.374953728827367,2.3948352264266988,1.9948568637531914,1.6941150747114977,1.2841452320310274
2.4257772571462297,2.3428369219506395,2.001284351579187,1.6248622651681386,1.245449432789635
2.4821164378668037,2.3373671765680095,2.1757553664356597,1.5913164027798998,1.176937317869486
2.269236330245657,2.2895867137637294,2.202696932757247,1.55800588813999,1.1752196423011712
2.50168250847736,2.327544666849799,1.992140831232902,1.494052258165783,1.247409714327836
2.300790129031819,2.4674748749737527,1.82998078125797,1.5357388085566164,1.2792110933268748
2.3693331436644915,2.401407013937335,2.0603523362232323,1.588961242777604,1.2314798685233932
2.2588124482306875,2.3072706385937587,2.1259681807477513,1.5571483653060088,1.183443291421295
2.2120516747090013,2.3805992101432634,1.9543122713894847,1.4143835845759827,0.9542089778049224
2.1318671100862883,2.4698275268147523,1.8382646174784971,1.4550015197061337,0.7402391059353467
1.8095663553510377,2.4413945294400996,1.7752892870523298,1.5296027598350481,0.7727875328057769
2.1483661990598244,2.4222027527731838,1.708391186058546,1.5976634428711323,0.9917997914921355
2.3138685786449043,2.3119933257745227,1.712973810526261,1.6010880077076421,1.0310292290426004
2.337186921081133,2.3217924021005505,1.762179320256984,1.5540883931254874,1.0753195042891894
2.2296921171626884,2.3839305171457528,1.7458135942184552,1.5738987353185279,1.1035690651430012
2.1096299203787807,2.446445027130524,1.9084432380426124,1.6159872682086702,1.1152942257100638
2.302429684755421,2.467971928572506,2.0166155886279147,1.6343967303970959,1.1395253941685188
2.4196679904121625,2.3250332127384414,2.0138386689684253,1.5126681132317965,1.0633395954888443
2.4391168111636334,2.0814875650429907,1.74282068075105,1.343820126636363,0.9339179132420427
2.3929273026633413,2.0883199594064195,1.799778865387869,1.3300199199699922,0.9826889244467556
2.386236705002302,2.2608025535738863,2.0289910808719083,1.5304765765865722,1.2527341487302273
2.3231961261833227,2.3223899199267963,2.140031790998917,1.584396365016454,1.308243048607607
2.3291328174663994,2.1202453410584847,2.0026093346949625,1.4181178410554618,1.133816682754332
2.2391155248240207,1.996043671729482,1.6704457456929547,1.183661324126642,0.7916863053496442
2.388031022158865,2.30714437228243,1.8129803774766284,1.4139853273750143,0.8620171681564472
2.3961413741004445,2.3219682018963987,1.8894590161827132,1.4719295512680237,0.7950915115473686
2.5112449470177785,2.1890013807135498,1.824882894206849,1.3640357764139086,0.6024241795405579
2.5136920473820887,2.146519471393515,1.8847664444778232,1.3927990306417373,0.9276784660390391
2.511193701741849,2.2488849593584286,1.9846462137288814,1.6013243474963543,1.226626703495495
2.5026494866074787,2.2450946503188107,1.9457190202652401,1.630397286399781,1.2549279764684504
2.522397500095387,2.0080706466538594,1.8412832797404854,1.5730940560435787,1.1265754707949522
2.4660263961415425,2.1883980396256684,1.9436896111488517,1.5580296380376986,1.0337815073675127
2.4161910656061663,2.3345440903421206,2.053959258290245,1.5788552877416175,0.9775165529680102
2.350021150872317,2.222036073699652,1.9792604810246397,1.4440559013350254,0.9158161103059568
2.380237892443342,2.310215532734867,1.6686536601948312,1.3916627223915097,1.0443166946625486
2.193011548911927,2.4089960819466176,1.8340740968370448,1.5745455243365503,1.1736305840977324
2.129681482026594,2.341648661801103,2.024685519235149,1.5768018591204531,1.1654560464949393
2.2017272887528327,2.3220630965913998,1.984446167926139,1.5498119989769032,1.1107124797790562
2.174816148392927,2.4006338915407635,2.061582996171879,1.576135236077396,1.1836514119064956
2.280255309284201,2.432620193651011,2.1349858854003356,1.568112918063168,1.2628063900985986
2.4114381918528767,2.3411557714300733,2.0822734695884155,1.577951400787148,1.2288453005818063
2.2210856828446133,2.4183145083223123,2.1057398772704836,1.5589280944377473,1.1385448028935747
2.2898200549319774,2.4162468744345906,2.1288064776256164,1.4993925082558144,1.0995017121100723
2.3764212101832243,2.3192172032992304,1.992267884639666,1.5020547288101909,1.0962229679893907
2.434970209563629,2.2092669121696433,1.860375775463059,1.5130983625398688,0.9809371193993234
2.441315067622675,2.2221426859930413,1.8165818143398458,1.4299757616793691,0.9045232685146489
2.2864379580971965,2.1701489394551574,1.8586273209088597,1.266605039019917,0.7989287663140856
2.2078445453329474,2.1417351782109177,1.8580871912237584,1.159728200233208,0.79860971031297
2.3998008950177425,2.1341823327531353,1.808091987962097,1.2615963672174477,0.7277559178230096
2.3597000898008695,2.304638791424848,1.9602899206776785,1.4788951095220109,0.894097070965104
2.2372297654315894,2.4099224125608885,1.9191355177936507,1.5178998730509985,0.9467153347604778
2.294086589982171,2.242463516671656,1.8348111915004301,1.3463497309472234,0.8206436615055348
2.350162605702319,2.310678502734069,2.008820196243585,1.2954918738036874,0.8429722522600945
2.1452360584153265,2.4875939793885324,2.0688961931394663,1.4765764755495732,1.1014084009984186
2.1673487851886213,2.50098237392864,2.1020107290286676,1.5409281044633252,1.2643164153015825
2.2212193955356825,2.488549266834856,2.034599445660067,1.5222846771283989,1.1658712102571385
2.4337422137784266,2.4012942272117295,1.7565617239220157,1.4424252289977735,1.046286076074409
2.421461417655326,2.134912491964881,1.6679743619618244,1.4160772575775509,1.2379329586035526
2.4228672957479334,2.097698100743899,1.8791436546919555,1.5245234768139104,1.1850840416074988
2.55849759023668,2.127788584442696,1.9466614369708535,1.516024056061441,1.0025863014454133
2.597621465919051,2.056484728234758,1.8814719013000192,1.4839206470121946,1.050724709882167
2.494161602570348,2.0326311409466125,1.7918809586429736,1.422537477647084,1.0084834291033078
2.530260251334644,2.28084246280909,1.7304112837383594,1.4288458825861494,0.9271945950835851
2.3809367711346674,2.468641322244173,1.9112763951361673,1.5744892485247874,1.0375718866133556
2.361216190899546,2.437496712790352,2.0047089941764664,1.608802179695369,1.129442926916556
2.232039374578904,2.4084329609871697,1.8787263149354443,1.6141350532962087,1.071847554900122
2.03307024772847,2.471922877542674,1.872843622571597,1.6002078064015777,0.9450117499581027
2.2666407562103843,2.4625625133475086,2.0982768285080606,1.5898827125394297,1.1128362317264815
2.4065201640362925,2.3584660938366495,2.030931094828628,1.5695567887147346,1.157215900167945
2.41890652049108,2.2991482857320493,1.6533061224931285,1.4486001500604118,0.994930256268689
2.3504216293819784,2.351998848113172,1.4643702485457817,1.4427580657635137,0.7916527679492994
2.3726969668536624,2.4190351275442206,1.7631570729963522,1.5069261820155786,0.9829213321326946
2.334132904107583,2.4468452916563432,1.8932452748336952,1.5904902795512321,1.0972626676427528
2.367099177489934,2.3474084176413563,1.8782743402523914,1.5096011985259823,0.9624184142255312
2.491830360647029,2.201763842558503,1.861437600207196,1.4626867955330347,1.0464329628011053
2.454350497757744,2.1094078452336724,1.9658960473956213,1.542534452764876,1.1575235527241654
2.3398027881335683,2.2916294180146766,1.9246077591465363,1.549738517627123,1.1064667182802126
2.132269169775844,2.412059226147096,1.873387020467146,1.5748956968726904,1.13743219428648
2.2163674636062214,2.48543103905774,1.886197285282111,1.58072449499653,1.1337116451294642
2.282916664503975,2.3407239219367635,1.6878002834534667,1.4185502668999794,0.9427764093075343
2.450041072172001,2.132776306984107,1.7315655388822182,1.3042155679091738,0.7805308622503184
2.452889392230888,2.0924218983163083,1.9888574306286395,1.5006641017314648,1.0833584074370368
2.3568518910405927,2.305506949856292,1.9918514504220315,1.5435500623981073,1.1206792686967448
2.0914817290798577,2.451297973965749,1.8049243016755576,1.55158060175083,1.0841941907562842
2.0800210281105938,2.4104146153157027,1.678338547066881,1.3644353373555462,0.9033769493356774
2.133417324900857,2.1605437250729826,1.5280650842441554,1.0197584548309453,0.5431392812521204
2.3574987068185416,1.8806996612699902,1.5116170419287476,1.0644161783536474,0.4340677473411522
2.2799583067372153,2.0045337966665375,1.7071565824319526,1.2652639009434237,0.745060181767809
2.393781556983961,2.0709101420141347,1.9784427414173738,1.4755832343131805,1.0357539552990505
2.489370653141162,2.1112973658653504,2.0323449473042885,1.5192850488483505,1.076884065242628
2.6010512107026553,2.091965132206346,1.9008766410624522,1.4012666577337485,0.8761044252367753
2.525309165501228,2.030114883435064,1.7558596934109676,1.2101393101178335,0.5342582987015936
2.516823173789436,1.789373427255524,1.5276789601713656,1.0042618202804008,0.381128975404389
2.5347401198641593,1.9987149282173045,1.7339762561312817,1.3313071835494144,0.751661166115718
2.531532054481338,2.0572964094977193,1.790788951155081,1.3940887357479779,0.7983509127650634
2.5664425006164766,1.8200361589028442,1.5480544770228633,1.1806666047076282,0.525492376063366
2.4872399339220888,2.0297080448379585,1.7693437489431423,1.326190688148255,0.5384638356250089
2.5750872110172,2.1020589876178115,1.9044460830631984,1.4239233418214476,0.9098404095373248
2.4740301040093344,2.10180859969573,2.0236044731761162,1.5570005103117137,1.1400952587131943
2.5102776023156483,2.1207973020060327,1.9832596027774123,1.59195161247384,1.1781194845336964
2.2724417488572297,2.2318389395932856,1.9982351350831082,1.4430923402288538,1.0027293997985829
2.206451959974921,2.2275710772565747,1.9544944622206861,1.2164181439695905,0.7345945272599017
2.291391353473844,1.870760717249656,1.5487205079469109,1.0040588818022456,0.656258573624558
2.517861542734682,1.999072538507971,1.7246851180917504,1.403690029925128,1.0670483735397558
2.5259835197282614,2.0682324538773043,1.8120940463938076,1.4828038141116822,1.1527389269575177
2.440149170794427,1.8246189244448234,1.617239030818097,1.35239538550327,0.9139898989696016
2.315697222135057,2.131593868765094,1.9265714155546643,1.6302385287170786,0.9957963064509443
2.4428543266375984,2.2823569394963337,1.954359151281588,1.70174792196069,1.1558204690029628
2.5965049552066026,2.1672887335176614,1.8736829703134135,1.5143475997580806,1.131559105402278
2.4735512470407657,2.141260687554504,1.8442636129443752,1.3911469717138378,1.1159986798486687
2.5536608760945656,2.2630694331451657,1.9610134877753531,1.631256871318722,1.143677544980041
2.270520126019302,2.313829658802846,2.1473543957330143,1.714946560459071,1.1667024128273462
2.2689286954802523,2.2283982856396176,2.238244542316176,1.718769413173352,1.3139760080830805
2.1186580802432857,2.1017618737161516,2.1546921969774,1.6511846807344168,1.322744545680705
2.3406368240713378,2.2270196500152193,2.1211901090953695,1.581431098001671,1.1983763348275418
2.420569905498519,2.208045231400311,2.112908173768473,1.6253769842696868,1.2540291777816186
2.5250955304145584,2.3327956949911424,2.0694714881427143,1.64286122058157,1.2747994339351252
2.4081400261803916,2.3593938733632016,2.0717170199346664,1.5958917512765562,1.2116969856029762
2.650062938339963,2.1952474798175414,1.9473634106426552,1.4875440432154545,1.082881504463512
2.516202695513091,2.048345433091125,1.8149122772216355,1.4327178469825381,0.99731236060774
2.586276880606073,1.8116063266766391,1.6277390014975577,1.246162190275153,0.7782932930461929
2.5074753923033475,2.03651703730812,1.7723573769123286,1.4442955832318463,0.9930286489324515
2.6601204651009662,2.075863000021376,1.7985380417807715,1.5132437764634312,1.049614649151717
2.450883187071127,2.1000764142541883,1.9925121891259534,1.631336334299764,1.0625193054738835
2.348427294525553,2.2095163920859617,2.016531371824356,1.6440558676724453,1.0723680164754885
2.2981268455567228,2.318588569621041,1.9296114623380978,1.5482867317459335,1.1068601422917848
2.541050810991077,2.221761079992852,1.9056048122825258,1.5170956384800587,1.084772104542465
2.532067452990416,2.1543698587473363,1.7967182479347992,1.4806577324790187,0.9826167815915321
2.4445435153334096,2.282885746629482,1.6586885357007755,1.4958659576761604,0.9797832987253302
2.389810328319915,2.3428349879937334,1.6182986422570698,1.550023621426572,0.9784047544230365
2.3836550383935,2.1071393341167903,1.5521526040060565,1.3672942500350111,0.7856103581422774
2.494598272007004,1.9511855301980456,1.7730696302388613,1.4082793751688338,1.0905108583323186
2.489868488554962,2.214992377410397,1.951644153512253,1.5581938650327163,1.2247946590178052
2.515656031681139,2.3165340610104126,1.8630121242440354,1.5707414171085965,1.1331799154364168
2.5143076977001693,2.2283563850458386,1.6628228312699824,1.5029144370088188,1.0923698272345022
2.352153206163945,2.3978676905557905,2.0167885791091003,1.6043057409958519,1.2603949338384308
2.38961692279073,2.426734521765154,2.1137639163060253,1.6302195082716278,1.3096702499441746
2.4187238315129234,2.26620103761806,2.017025595841437,1.5205675524645996,1.1886194342219387
2.4865902826947774,2.083177014681383,1.8917948256128578,1.6088238422357555,1.2055397467941458
2.4545158826592695,2.2351364489710432,2.0410501576276983,1.7094631838451648,1.360201826476246
2.458989923747274,2.194285102057435,2.1675951540969867,1.678352319426968,1.3442038406196206
2.5290694970868612,2.096827046116237,2.003744472869253,1.5423145544280368,1.1736754267916893
2.5151536448033043,2.100948172763886,1.8331549610457447,1.502669957419023,1.1687028610296657
2.5939713791511476,1.9802437245532285,1.7900918275913067,1.3789043218201087,0.9789244591921628
2.550522824626364,2.181860775235431,1.8682260417171375,1.5274834778952577,1.0046268601354096
2.4369919690588198,2.3505550726296103,1.831059344575291,1.6269828553937247,1.1848609025040093
2.387380273985933,2.25268707969343,1.720175972525155,1.5304629467604138,1.1699681660378993
2.403425236327293,1.9160639731865845,1.6072386600488424,1.4321887698991482,1.2165751652922854
2.467337007417187,2.132238389521386,1.7783043113106558,1.5936083875070564,1.2985317181046854
2.4666053240620864,2.2139411351808356,1.9497993680260017,1.5730042473185761,1.126353621723185
2.4563413617360523,2.1939838190306613,1.8990466698172817,1.4656887989181873,0.8359080996976724
2.358657663934043,1.9563622490325911,1.6330105259630046,1.2201683918427277,0.5678924287548481
2.249069508296777,2.085315953227462,1.726170194118942,1.304055613550227,1.042242874218521
2.266204011971322,2.3238890668557004,1.9755885838634135,1.497127929533648,1.249533776889338
2.4349974285753677,2.2527325648920273,1.9446957088026393,1.4875477287550487,1.1927393253054077
2.5262224088977656,2.152617506312082,1.901289308847262,1.5331979599707244,1.1803496654058423
2.5823867365140587,2.267835586654684,2.0297280242429863,1.5860901128286191,1.2323508367977132
2.4183282326725104,2.307339973271317,2.1296595828213176,1.586160997915532,1.2313859440645536
2.4741406701811304,2.2065961667258405,2.1547467773424893,1.5736416266672333,1.1030752249101452
2.4446858713810684,2.2499947447701913,2.143391840060853,1.5816986477641262,1.1076279820627384
2.309285804420062,2.268660721202083,2.1615251427741433,1.6236650288886307,1.193550651173076
2.299934353924192,2.3160381114288304,2.1805152924798135,1.562233431201009,1.2370388583063163
2.2367228758600026,2.2978335447231863,2.209381796567783,1.471679622591513,1.266459332705105
2.1485766810559084,2.234043186941478,2.03474394557384,1.3473766242879945,1.073562904406951
2.2194348400306234,2.338545577131373,1.7496980612239517,1.412765219655728,1.1163704412680129
2.367927299567956,2.2828790499905818,2.081130547219173,1.4807850936420006,1.3103826230310958
2.3590142883159677,2.1988080382314026,2.176374734170845,1.5115886997080648,1.350289202408858
2.447846931829268,2.176252653286847,1.999169777986401,1.4123326008699875,1.2108582706339124
2.476433464516592,2.274397641075376,1.8354854598053145,1.5696325351693396,1.1666911378694915
2.443084173648491,2.3174910001202127,1.7235046419437858,1.574934864262759,1.1282863333261846
2.505462154568758,2.1554546653182385,1.502594369061978,1.4026103880330756,0.9702106613712214
2.431577405062317,2.3324526940016392,1.6257458454876312,1.5363980761100875,1.0116029372586086
2.380029602279661,2.2813720026882724,1.8031729928464242,1.5011058220374107,1.045110746356818
2.388705637234678,2.3114200441309647,2.0012627798626443,1.4453785589890549,1.093304871550589
2.4179692440982605,2.3205778713594594,2.0926403825196673,1.5493916014218554,1.102462016309877
2.4359120366745346,2.1800614740116573,2.1058238952757495,1.6667849692354773,1.15586854463802
2.347797230710898,2.324536848335831,2.1304581892347945,1.7072436708162466,1.2943060203613659
2.314016986584058,2.4346244059891218,2.1711664121428296,1.6864857096727555,1.411948335182678
2.4017257858647545,2.3582966212807213,2.129771733466685,1.5890380882708093,1.3169116542278256
2.4622812306107438,2.1659652947060817,1.9756271461360966,1.4614944219588237,0.939824833723647
2.4320903814188672,2.0934730335770886,1.8605480641304395,1.355959297041754,0.6879964677533875
2.437949697763648,2.1200148039707782,1.9959511696007546,1.4085772273869968,0.9465523041700032
2.3009732274366725,2.2070298182925208,2.158087474345379,1.498056292881853,1.0986642338649821
2.364650439724596,2.2007820445835997,2.0826874773503734,1.4772342595816215,1.0392586076095292
2.5102870762437797,2.1250870539394886,2.0480126552673017,1.521665002967131,1.0431186051450756
2.4007087400220546,2.304387422884744,2.124117139829446,1.574157064670551,1.031831624231637
2.315543971653978,2.3211866491924766,2.0801958978083777,1.5028510346438797,0.9194681896581132
2.4553050760468986,2.1339031561957857,2.0219430999021686,1.4280677318828527,0.8713264592087979
2.5089265776073826,2.0746399965380293,1.8435106616459107,1.462276814417036,0.861349128538426
2.4440128781858985,2.2677612376422953,1.8276985241447077,1.5534623141982007,1.0435444292148721
2.519791967491475,2.2853952500569616,1.900136625670331,1.5712875498935432,1.0513164764632557
2.5123371573638593,2.1329640337301825,1.8788748888012263,1.480924962341897,0.9015608332438078
2.536472849258702,2.2589424083653644,1.8154498481722812,1.5075543422776814,0.9543208642112331
2.4185462443928,2.290261345322811,1.9631611085437433,1.5878194806300248,1.137623853040679
2.6326270423683455,2.185438036100182,1.939684869022857,1.5520899857145514,1.1958016401407368
2.5631233288146125,2.1047400753989716,1.8342566475721997,1.5158625566917443,1.2017899144681359
2.5499931536042846,2.0871011420138865,1.7403150241230214,1.3107017420159508,1.1897059092286428
2.567405488138132,2.0637461001218522,1.7744065739970365,1.2751728617461189,1.215439919516037
2.5765546864736883,2.097032193675742,1.712693467823003,1.3962614630512487,1.0048987093455384
2.421012246981462,2.287379181877666,1.6463463590126834,1.4648804965298834,0.8645680895296117
2.2933854086105394,2.2992111096334957,1.95517495774615,1.4367412936559247,1.1574862382314515
2.493437132622693,2.234046195838342,2.0464753938824454,1.4938695772001462,1.3551609033012448
2.5663156346179523,2.124679203093778,1.94242237465109,1.4007145428397105,1.3175053087578326
2.604495679852447,2.0806407182529774,1.914824126956399,1.5163687082913453,1.2424907366041362
2.4933314754147213,2.1447576705357316,2.0327729295003523,1.640620956335073,1.2400562857568727
2.5403979997030697,2.1430149369964306,2.036918135622445,1.6191972913676722,1.105637864675563
2.581861277937046,2.0177399753351293,1.8235286190406061,1.4497642821810661,0.8590332500180834
2.5113727193214723,1.9973285359453974,1.8425767988026553,1.4329298297286415,0.8903418299070747
2.5745996858034728,2.2090488544306117,2.100831392842224,1.5610738910192383,1.1474727482076583
2.32979109162947,2.3112149318645416,2.18595285442565,1.6154649986839342,1.2392989535581869
2.227076752606005,2.1663020234113795,2.0055264816005534,1.4549236331351758,1.0826541216916512
1.7998624392689937,1.6016581252259134,1.4484517626926707,0.9456852889064324,0.5839001400749229
1.909727804562948,1.3546090709965388,0.8907227606523398,0.6730449921896147,0.32231772699232236
2.282791285891472,1.898806277415199,1.6948639712415703,1.2753076083392767,0.9190269205698364
2.505454642048009,2.141957160027827,1.9927610444379558,1.512128292656495,1.1867094297573788
2.3423738073399814,2.328321248033497,2.0456961721967493,1.6168508334923073,1.2384638622792152
2.366249437712379,2.4656510336757003,1.8253405362337611,1.650190338555632,1.1153979254330235
2.392699912637329,2.351676638377066,1.560987876358393,1.5534175847056746,1.0609194766799557
2.3476120366736075,2.0620872705056787,1.4733192439966272,1.4276620252006802,1.0185361244969044
2.329864051792056,2.3389684243961666,1.4202882668101562,1.578633351354869,1.2124967825297637
2.388355267004549,2.314049340077069,1.640868647940391,1.5917428308199586,1.1884045411803574
2.5438372992478087,2.1284660684848875,1.8775026747740104,1.538258188773997,1.20817846285873
2.5697142097093737,2.166628674840827,1.8987605766290916,1.4875083375922669,1.2260334271707543
2.5250524516869577,2.1054124205714873,1.8785272529568604,1.5222816149285894,1.1996090585753898
2.667837483506154,2.071965522847522,1.8324238870355563,1.5358212352691183,1.1767798525009847
2.530841581469046,2.0978552795276286,1.905758553884516,1.5716068302314583,1.1332988049406716
2.3713910894569272,1.9320629642586402,1.849636488893568,1.503306311512772,0.9028263150019962
1.8761842227540955,1.610312704477421,1.9506473182831563,1.4515511164901904,0.5887235531495064
1.9081030485573938,1.618796470432235,1.9758206354567176,1.5063822662016146,0.5573420773031377
2.2889377198602694,1.8054543748832625,1.7086433377153203,1.3673544796847954,0.7173539405184224
2.4774105400179525,2.0684381138699255,1.9432600229958765,1.4240598218984406,0.9963636495248995
2.552760698403935,2.117430232600725,2.0165446944264236,1.4369349790497248,1.0355522631706946
